0.72400    82165.03125000  11616.08203125
0.72500    81799.00000000  13361.86718750
0.72600    81459.06250000  9771.42187500
0.72700    81117.96093750  11515.50683594
0.72800    80783.52343750  8833.67871094
0.72900    80455.56250000  9690.87304688
0.73000    80120.97656250  14934.95117188
0.73100    79796.69531250  11390.18066406
0.73200    79502.84375000  13112.00781250
0.73300    79191.17187500  10462.73828125
0.73400    78883.20312500  9566.56054688
0.73500    78590.14062500  10411.62207031
0.73600    78306.09375000  9522.41308594
0.73700    78017.10156250  9500.14355469
0.73800    77735.85937500  8617.02050781
0.73900    77463.92187500  8598.49511719
0.74000    77197.72656250  11154.68554688
0.74100    76933.63281250  9418.98535156
0.74200    76674.91406250  11109.04589844
0.74300    76415.54687500  10233.57031250
0.74400    76179.78125000  10215.70898438
0.74500    75928.32031250  11045.29394531
0.74600    75695.43750000  9329.84179688
0.74700    75463.95312500  10160.46679688
0.74800    75237.00000000  9298.16503906
0.74900    75018.45312500  9283.53417969
0.75000    74797.29687500  10111.09960938
0.75100    74584.37500000  10095.74121094
0.75200    74391.44531250  12603.77148438
0.75300    74175.82812500  9228.21484375
0.75400    73981.23437500  9216.21191406
0.75500    73788.67187500  9204.39941406
0.75600    73606.46875000  11701.22070312
0.75700    73412.62500000  10016.41894531
0.75800    73243.24218750  9172.61718750
0.75900    73060.56250000  15824.91894531
0.76000    72889.53906250  9984.41015625
0.76100    72730.82812500  9975.76074219
0.76200    72563.40625000  9135.37011719
0.76300    72404.32812500  9957.04296875
0.76400    72255.15625000  10778.66406250
0.76500    72099.81250000  10769.54980469
0.76600    71961.60937500  12418.77539062
0.76700    71810.29687500  9099.80078125
0.76800    71680.46875000  9095.17675781
0.76900    71536.51562500  9914.96191406
0.77000    71407.56250000  9909.94238281
0.77100    71276.42187500  8253.80957031
0.77200    71164.76562500  9076.70996094
0.77300    71028.11718750  8246.36523438
0.77400    70921.17968750  12366.88183594
0.77500    70805.53125000  9065.94042969
0.77600    70700.59375000  10712.20117188
0.77700    70589.75000000  9061.60644531
0.77800    70486.25781250  11530.84765625
0.77900    70385.89062500  9058.66503906
0.78000    70285.12500000  12350.85449219
0.78100    70192.96875000  9880.36230469
0.78200    70100.12500000  12349.89062500
0.78300    70011.65625000  10703.38281250
0.78400    69923.09375000  9056.78906250
0.78500    69840.19531250  9057.57519531
0.78600    69763.48437500  14824.04296875
0.78700    69675.78125000  8235.67773438
0.78800    69607.67187500  9885.68261719
0.78900    69538.43750000  9064.33593750
0.79000    69471.59375000  9891.36621094
0.79100    69397.57812500  9893.31835938
0.79200    69329.12500000  10720.70996094
0.79300    69268.73437500  9899.88769531
0.79400    69210.02343750  10729.28417969
0.79500    69150.55468750  9082.23437500
0.79600    69100.35156250  9087.04199219
0.79700    69042.57812500  9917.27636719
0.79800    68993.49218750  12403.30566406
0.79900    68938.14843750  9927.09375000
0.80000    68899.04687500  9106.04296875
0.80100    68852.27343750  9939.51464844
0.80200    68811.21875000  13261.29882812
0.80300    68764.17187500  13268.73535156
0.80400    68726.92968750  8298.77734375
0.80500    68695.12500000  9966.29003906
0.80600    68659.75000000  8311.26367188
0.80700    68624.60937500  9149.03320312
0.80800    68593.89062500  14150.57714844
0.80900    68565.94531250  9996.91503906
0.81000    68545.59375000  9172.42968750
0.81100    68516.95312500  9179.90234375
0.81200    68497.57031250  9188.60742188
0.81300    68478.55468750  13377.97070312
0.81400    68467.33593750  10044.15820312
0.81500    68440.48437500  11727.96191406
0.81600    68426.82031250  11739.99023438
0.81700    68422.07812500  10074.46679688
0.81800    68405.63281250  12605.44824219
0.81900    68399.28906250  11778.35839844
0.82000    68386.34375000  9263.95703125
0.82100    68391.42968750  8432.66406250
0.82200    68379.95312500  10129.80664062
0.82300    68375.89062500  9296.38671875
0.82400    68378.51562500  11000.39453125
0.82500    68384.04687500  9320.06250000
0.82600    68390.56250000  11877.38964844
0.82700    68396.57031250  9344.33984375
0.82800    68397.75000000  9355.78710938
0.82900    68412.02343750  11924.21679688
0.83000    68429.87500000  12794.67675781
0.83100    68439.56250000  8541.25781250
0.83200    68447.70312500  10263.04882812
0.83300    68468.75000000  10278.52929688
0.83400    68485.72656250  12008.97265625
0.83500    68510.35156250  12886.79785156
0.83600    68534.18750000  9464.91406250
0.83700    68561.67187500  10341.84277344
0.83800    68582.39843750  10357.31445312
0.83900    68614.07812500  9509.91210938
0.84000    68639.28906250  8658.84667969
0.84100    68673.81250000  8673.50292969
0.84200    68708.23437500  8688.15722656
0.84300    68739.56250000  10442.91503906
0.84400    68773.85937500  9588.79589844
0.84500    68812.65625000  12225.25683594
0.84600    68857.07031250  8748.29101562
0.84700    68894.37500000  14897.72070312
0.84800    68935.87500000  11412.67968750
0.84900    68981.85937500  9674.70605469
0.85000    69024.79687500  9692.11718750
0.85100    69077.32031250  9710.88964844
0.85200    69125.14843750  12382.38867188
0.85300    69177.88281250  9747.85644531
0.85400    69232.29687500  11542.75488281
0.85500    69285.46093750  10675.50390625
0.85600    69332.44531250  14260.29882812
0.85700    69391.60156250  10716.83984375
0.85800    69452.58593750  11633.65625000
0.85900    69510.73437500  12553.63867188
0.86000    69568.81250000  9883.29394531
0.86100    69633.82812500  9904.02050781
0.86200    69697.81250000  13533.57324219
0.86300    69762.97656250  9945.41015625
0.86400    69826.22656250  9965.94824219
0.86500    69892.92187500  12710.72753906
0.86600    69958.59375000  9098.11523438
0.86700    70036.19531250  13678.06933594
0.86800    70100.02343750  10051.29199219
0.86900    70167.57031250  10072.55468750
0.87000    70237.07031250  10094.12109375
0.87100    70312.53125000  10116.56738281
0.87200    70387.03125000  11982.33691406
0.87300    70458.91406250  10160.87988281
0.87400    70534.94531250  10183.48242188
0.87500    70613.10937500  10206.41992188
0.87600    70686.78125000  11158.61621094
0.87700    70762.78906250  12115.29785156
0.87800    70842.56250000  9340.59179688
0.87900    70920.93750000  9361.56445312
0.88000    70995.32812500  9382.03320312
0.88100    71078.12500000  11284.36328125
0.88200    71153.78125000  11309.18261719
0.88300    71233.55468750  9445.56933594
0.88400    71313.60937500  14200.32324219
0.88500    71390.03125000  10436.50878906
0.88600    71471.26562500  10460.17773438
0.88700    71547.60937500  9530.14160156
0.88800    71629.53125000  13372.51855469
0.88900    71712.17187500  9573.57519531
0.89000    71787.25781250  11513.24121094
0.89100    71860.45312500  12499.40722656
0.89200    71940.68750000  14454.68261719
0.89300    72019.06250000  14486.63574219
0.89400    72096.10937500  10646.79394531
0.89500    72173.49218750  17460.21289062
0.89600    72247.74218750  9720.93359375
0.89700    72321.33593750  11690.02050781
0.89800    72393.77343750  10738.53125000
0.89900    72471.28125000  10761.98632812
0.90000    72544.14843750  10784.77636719
0.90100    72615.74218750  9824.91015625
0.90200    72683.57812500  11813.98925781
0.90300    72750.56250000  13810.96777344
0.90400    72822.32812500  16805.57421875
0.90500    72893.64843750  12878.12109375
0.90600    72957.47656250  16873.97070312
0.90700    73020.94531250  12929.08984375
0.90800    73082.07031250  9964.74121094
0.90900    73145.54687500  12979.67773438
0.91000    73209.70312500  13005.33789062
0.91100    73261.06250000  14030.95996094
0.91200    73319.26562500  15061.61132812
0.91300    73375.78125000  10059.82031250
0.91400    73425.89843750  15116.55761719
0.91500    73482.01562500  12115.71484375
0.91600    73530.24218750  15171.12792969
0.91700    73580.62500000  12158.46289062
0.91800    73623.96093750  13193.78222656
0.91900    73669.60937500  13216.32812500
0.92000    73710.87500000  16293.05175781
0.92100    73748.33593750  14279.15332031
0.92200    73786.64062500  11237.33691406
0.92300    73821.60937500  12278.01074219
0.92400    73853.35156250  11271.86816406
0.92500    73884.71875000  15393.88281250
0.92600    73911.23437500  18499.24414062
0.92700    73937.88281250  12350.58496094
0.92800    73961.95312500  14429.23828125
0.92900    73978.96093750  13416.08496094
0.93000    74006.95312500  13435.59375000
0.93100    74019.03125000  16556.57812500
0.93200    74031.88281250  15541.14355469
0.93300    74037.46093750  11409.91308594
0.93400    74046.67968750  13500.56152344
0.93500    74053.85156250  13516.30957031
0.93600    74061.23437500  14573.03027344
0.93700    74056.37500000  11461.70605469
0.93800    74058.78906250  13560.53515625
0.93900    74054.26562500  11485.81738281
0.94000    74047.10156250  11496.92382812
0.94100    74033.96093750  11507.09863281
0.94200    74023.67187500  11517.71386719
0.94300    74011.15625000  12575.97558594
0.94400    73988.57031250  11536.66894531
0.94500    73963.10156250  14693.51074219
0.94600    73948.56250000  12605.27246094
0.94700    73918.10156250  10511.15429688
0.94800    73886.72656250  15776.66406250
0.94900    73852.46875000  12628.77343750
0.95000    73819.63281250  12636.44531250
0.95100    73785.70312500  11590.25878906
0.95200    73750.76562500  14759.74121094
0.95300    73703.50781250  12656.36718750
0.95400    73655.64062500  11606.28808594
0.95500    73613.23437500  13722.97949219
0.95600    73561.53125000  10559.75781250
0.95700    73511.68750000  14789.08203125
0.95800    73456.95312500  13736.81835938
0.95900    73394.25000000  13739.40429688
0.96000    73337.07812500  12685.84863281
0.96100    73274.18750000  16917.54492188
0.96200    73210.96875000  12690.39062500
0.96300    73141.61718750  12691.53417969
0.96400    73069.82812500  13749.91601562
0.96500    72996.14843750  14807.99902344
0.96600    72923.82812500  13750.88183594
0.96700    72847.30468750  11635.17187500
0.96800    72773.24218750  15866.38671875
0.96900    72692.82812500  10576.80664062
0.97000    72607.60937500  10575.29882812
0.97100    72523.53906250  12688.71972656
0.97200    72438.58593750  13744.13574219
0.97300    72348.51562500  12684.14257812
0.97400    72261.19531250  11625.02050781
0.97500    72160.60937500  11620.74511719
0.97600    72071.98437500  11618.36523438
0.97700    71979.07812500  11615.26464844
0.97800    71876.77343750  14777.14648438
0.97900    71777.08593750  10551.23242188
0.98000    71683.59375000  15822.36132812
0.98100    71582.79687500  13707.39062500
0.98200    71473.90625000  16862.12500000
0.98300    71372.99218750  16855.44726562
0.98400    71262.81250000  12634.89746094
0.98500    71157.66406250  13681.48535156
0.98600    71047.05468750  11570.36914062
0.98700    70943.12500000  13667.90332031
0.98800    70827.92187500  10507.32226562
0.98900    70717.95312500  11551.77832031
0.99000    70599.22656250  12593.49121094
0.99100    70490.21875000  11537.83984375
0.99200    70378.39062500  15724.29296875
0.99300    70265.30468750  10476.55761719
0.99400    70142.86718750  11515.70507812
0.99500    70030.35156250  10462.53515625
0.99600    69912.87500000  15683.20605469
0.99700    69793.61718750  13582.53613281
0.99800    69671.89062500  11484.36621094
0.99900    69558.62500000  12520.55371094
1.00000    69440.27343750  13554.39453125
1.00100    69317.45312500  13543.93750000
1.00200    69196.09375000  10410.55371094
1.00300    69081.46875000  14565.13671875
1.00400    68961.42187500  13514.71582031
1.00500    68845.82031250  11427.71777344
1.00600    68722.00000000  12456.54980469
1.00700    68604.69531250  14522.24316406
1.00800    68479.83593750  12437.30761719
1.00900    68364.68750000  11392.97558594
1.01000    68242.60937500  13453.68945312
1.01100    68127.75000000  12410.15136719
1.01200    68006.39843750  10333.57324219
1.01300    67890.97656250  11358.83984375
1.01400    67768.80468750  16508.48242188
1.01500    67653.76562500  10310.43457031
1.01600    67536.06250000  11332.88964844
1.01700    67415.68750000  13382.68945312
1.01800    67303.72656250  14402.32421875
1.01900    67187.25781250  11307.61621094
1.02000    67071.53125000  14380.80859375
1.02100    66959.52343750  12317.87402344
1.02200    66843.57031250  11282.86132812
1.02300    66735.80468750  15375.92968750
1.02400    66620.79687500  14340.12695312
1.02500    66511.85937500  11259.79394531
1.02600    66399.96093750  14320.47949219
1.02700    66293.28125000  11244.66699219
1.02800    66185.26562500  13280.40429688
1.02900    66076.82812500  14292.41894531
1.03000    65970.80468750  10202.38574219
1.03100    65867.75000000  11215.96093750
1.03200    65759.82812500  12227.38281250
1.03300    65659.63281250  10183.80859375
1.03400    65555.60937500  14248.51269531
1.03500    65454.17187500  13223.05273438
1.03600    65353.76562500  13215.51171875
1.03700    65260.69531250  12193.30859375
1.03800    65157.38281250  13201.21289062
1.03900    65061.91796875  10149.65917969
1.04000    64963.64062500  13187.29492188
1.04100    64872.78906250  11153.57910156
1.04200    64777.31640625  12161.29394531
1.04300    64687.40625000  10130.04882812
1.04400    64593.69531250  13162.58105469
1.04500    64505.90234375  12145.17187500
1.04600    64418.80468750  12140.36816406
1.04700    64329.28125000  14157.58886719
1.04800    64241.62890625  11119.26367188
1.04900    64162.37109375  11116.13085938
1.05000    64074.86328125  14141.96386719
1.05100    63992.82031250  12117.68066406
1.05200    63909.15234375  11103.89648438
1.05300    63832.79296875  15137.94824219
1.05400    63747.97265625  12105.74023438
1.05500    63672.93750000  13111.53222656
1.05600    63593.69921875  10082.78125000
1.05700    63521.62109375  12097.05761719
1.05800    63441.23828125  11085.40527344
